Ticker, Price, High, Low, Volume, Last_Close, Absolute_Change, Percentage_Change
'SMT', 467.0, 470.0, 465.4, 2215250.0, 467.0, 0.0, 0.0
'SGRO', 575.2, 589.2, 574.6, 2216446.0, 575.2, 0.0, 0.0
'SVT', 1757.5, 1786.0, 1753.0, 993324.0, 1757.5, 0.0, 0.0
'SHP', 3054.0, 3084.0, 2984.5, 2743740.0, 3054.0, 0.0, 0.0
'SKY', 1331.5, 1355.0, 1300.0, 28619003.0, 1331.5, 0.0, 0.0
'SN.', 1284.0, 1286.0, 1267.5, 2012824.0, 1284.0, 0.0, 0.0
'SMDS', 483.0, 487.9, 481.1, 3262812.0, 483.0, 0.0, 0.0
'SMIN', 1600.0, 1614.0, 1595.5, 1861037.0, 1600.0, 0.0, 0.0
'SKG', 2528.0, 2554.0, 2500.0, 736926.0, 2528.0, 0.0, 0.0
'SSE', 1241.0, 1260.0, 1239.0, 3691630.0, 1241.0, 0.0, 0.0
'STJ', 1125.5, 1153.0, 1123.5, 1493168.0, 1125.5, 0.0, 0.0
'STAN', 839.0, 864.2, 812.3, 12969444.0, 839.0, 0.0, 0.0
'SLA', 374.0, 380.1, 370.8, 11010410.0, 374.0, 0.0, 0.0
'TW.', 193.75, 197.55, 193.75, 24256711.0, 193.75, 0.0, 0.0
'TSCO', 207.1, 208.4, 206.1, 32718137.0, 207.1, 0.0, 0.0
'TUI', 1553.0, 1553.0, 1535.5, 1294106.0, 1553.0, 0.0, 0.0
'ULVR', 3752.0, 3856.0, 3744.5, 2068216.0, 3752.0, 0.0, 0.0
'UU.', 681.6, 690.6, 678.2, 2498535.0, 681.6, 0.0, 0.0
'VOD', 204.8, 206.8, 203.65, 42837332.0, 204.8, 0.0, 0.0
'WTB', 3928.0, 3941.0, 3906.0, 739969.0, 3928.0, 0.0, 0.0
'WPP', 1374.0, 1395.0, 1370.5, 5090967.0, 1374.0, 0.0, 0.0
